"","userid","mobile_likes","www_likes"
"15673",1112401,2,0
"15674",1835804,2,0
"15675",1072273,2,0
"15676",1475989,2,0
"15677",1124602,2,0
"15678",2010019,2,0
"15679",2125429,2,0
"15680",1928379,2,0
"15681",1710123,2,0
"15682",1552249,2,0
"15683",1163715,2,0
"15684",1774141,2,0
"15685",1105008,2,0
"15686",1018325,2,0
"15687",1545729,2,0
"15688",1926163,2,0
"15689",2083187,2,1
"15690",1213808,2,1
"15691",1307425,3,0
"15692",2150030,3,0
"15693",1379418,3,0
"15694",1442807,3,0
"15695",1580751,3,0
"15696",1329826,3,0
"15697",2165068,3,0
"15698",1884100,3,0
"15699",1435704,3,0
"15700",1093585,3,0
"15701",2031242,3,0
"15702",1782144,3,0
"15703",1028308,3,0
"15704",1389330,3,0
"15705",2156861,3,0
"15706",1062979,3,0
"15707",1831031,3,0
"15708",1935961,3,0
"15709",1054999,3,0
"15710",1453651,3,0
"15711",1798139,3,0
"15712",1980034,3,0
"15713",1155525,3,0
"15714",1675400,3,0
"15715",1648622,4,0
"15716",1493767,4,0
"15717",1236006,4,0
"15718",1776016,4,0
"15719",1749401,4,0
"15720",1799564,4,0
"15721",2060546,4,0
"15722",1526239,4,0
"15723",1794745,4,0
"15724",1453033,4,0
"15725",1606374,4,0
"15726",1671629,4,0
"15727",1169731,3,2
"15728",1389762,5,0
"15729",1163882,5,0
"15730",1496143,5,0
"15731",1827107,5,0
"15732",1507887,5,0
"15733",2045795,5,0
"15734",1275072,5,0
"15735",1397432,5,0
"15736",1958254,5,0
"15737",1723702,5,0
"15738",1137016,5,0
"15739",1916412,5,0
"15740",1290398,5,0
"15741",1114011,5,1
"15742",1863717,6,0
"15743",1547140,6,0
"15744",1711963,6,0
"15745",1857733,6,0
"15746",1567196,6,0
"15747",1617559,6,0
"15748",2134088,6,0
"15749",1105998,6,0
"15750",1611630,4,3
"15751",2135612,5,2
"15752",1599914,5,2
"15753",1836308,6,1
"15754",1474608,6,1
"15755",1691896,7,0
"15756",1253698,7,0
"15757",1528138,7,0
"15758",2152401,7,0
"15759",1711091,7,0
"15760",1160528,7,0
"15761",1509358,7,0
"15762",1449689,7,0
"15763",1504840,7,0
"15764",2066401,7,0
"15765",2110034,7,0
"15766",2054668,7,0
"15767",1199618,7,1
"15768",1820290,7,1
"15769",1903145,6,2
"15770",1006430,7,1
"15771",1425398,8,0
"15772",1252736,8,0
"15773",1318377,8,0
"15774",1561465,8,0
"15775",1705937,8,0
"15776",1411603,8,0
"15777",1971427,8,0
"15778",1739945,7,2
"15779",1938164,7,2
"15780",1929916,8,1
"15781",1639400,9,0
"15782",1388908,9,0
"15783",1310731,9,0
"15784",1049821,9,0
"15785",1749407,10,0
"15786",1931254,10,0
"15787",1766829,10,0
"15788",1859170,10,0
"15789",1914262,10,0
"15790",1703629,10,0
"15791",1855617,10,0
"15792",2047101,10,0
"15793",1168291,10,0
"15794",1234816,10,0
"15795",1190482,10,0
"15796",2091283,10,0
"15797",1962276,6,5
"15798",1308613,10,1
"15799",1763242,11,0
"15800",1354592,11,0
"15801",2166807,11,0
"15802",1358815,11,0
"15803",1291829,11,0
"15804",1569843,11,0
"15805",1941229,11,0
"15806",1914472,11,0
"15807",1731439,11,0
"15808",2124910,10,2
"15809",1117000,10,2
"15810",1717311,12,0
"15811",1417926,12,0
"15812",1971773,12,0
"15813",1185966,12,0
"15814",1178602,12,0
"15815",1595081,12,0
"15816",1855487,9,4
"15817",2100723,13,0
"15818",1925203,13,0
"15819",1277473,13,0
"15820",2152844,13,0
"15821",1690815,13,1
"15822",1676979,14,0
"15823",1590590,14,0
"15824",2061535,14,0
"15825",1427286,14,0
"15826",1145751,14,0
"15827",2017975,14,0
"15828",1027125,14,0
"15829",1112485,10,5
"15830",1589678,11,4
"15831",1427927,15,0
"15832",1190855,15,0
"15833",1018330,15,0
"15834",1993744,10,6
"15835",1884331,14,2
"15836",2151278,16,0
"15837",1964769,16,0
"15838",1768096,16,0
"15839",1199274,16,0
"15840",2084178,16,0
"15841",1968961,16,0
"15842",1229615,16,0
"15843",1897041,16,0
"15844",1777017,17,0
"15845",1581292,17,0
"15846",1601807,17,0
"15847",2053241,17,0
"15848",1856352,17,0
"15849",1129172,16,2
"15850",1254503,18,0
"15851",2049606,18,0
"15852",1141693,19,0
"15853",1964994,19,0
"15854",1044148,19,0
"15855",2086181,19,0
"15856",1150606,19,0
"15857",1740287,19,0
"15858",1421128,19,0
"15859",1137308,12,8
"15860",1413672,19,1
"15861",1007722,20,0
"15862",2145692,20,0
"15863",1423233,20,0
"15864",1457841,20,0
"15865",1997827,21,0
"15866",1201711,21,0
"15867",1695247,21,0
"15868",1530239,21,0
"15869",1621826,21,0
"15870",1040650,21,0
"15871",1994357,18,4
"15872",2138052,22,0
"15873",1397604,22,0
"15874",2012968,22,0
"15875",1325579,23,0
"15876",1634940,23,0
"15877",1607854,23,0
"15878",1038896,23,0
"15879",1585096,23,0
"15880",2060234,23,0
"15881",1841084,24,0
"15882",2020147,24,0
"15883",1317927,24,0
"15884",2006819,24,0
"15885",1684855,24,0
"15886",2143118,25,0
"15887",1633447,25,0
"15888",1912407,25,0
"15889",2182732,25,0
"15890",2114097,14,12
"15891",1346545,26,0
"15892",1080698,26,0
"15893",1812008,26,0
"15894",1015400,27,0
"15895",1293610,27,0
"15896",1885699,27,0
"15897",1371245,27,0
"15898",1271789,27,0
"15899",1175551,27,0
"15900",1891958,27,0
"15901",1910418,27,0
"15902",1567015,28,0
"15903",1248584,15,14
"15904",1209136,22,7
"15905",2023421,29,0
"15906",2002270,29,0
"15907",1423041,26,5
"15908",1342963,26,5
"15909",1942124,31,0
"15910",1078718,31,0
"15911",2123609,31,0
"15912",2101504,31,0
"15913",1353001,31,0
"15914",1250919,30,0
"15915",1159123,30,0
"15916",1465545,30,0
"15917",2098916,29,3
"15918",1469914,32,0
"15919",1620056,32,0
"15920",1735453,33,0
"15921",2100738,33,0
"15922",1530346,33,1
"15923",1592022,34,0
"15924",1828908,34,0
"15925",1094713,34,0
"15926",1241931,34,0
"15927",1358328,34,0
"15928",1171006,24,12
"15929",1881529,23,12
"15930",1010003,23,13
"15931",1940196,29,7
"15932",1969320,36,0
"15933",1391654,37,0
"15934",1443286,37,0
"15935",2060473,36,2
"15936",1746872,38,0
"15937",1426978,39,0
"15938",1954860,38,0
"15939",1503482,38,0
"15940",1590014,39,0
"15941",1622409,38,0
"15942",1329602,37,3
"15943",1401742,39,1
"15944",1076300,37,3
"15945",1195704,40,0
"15946",1757144,27,14
"15947",1501726,40,1
"15948",1255033,41,0
"15949",2139543,43,0
"15950",1490313,44,0
"15951",1320332,44,0
"15952",1416149,43,0
"15953",1763792,45,0
"15954",1738913,47,0
"15955",1616483,46,0
"15956",1384252,47,0
"15957",1307218,48,0
"15958",1708059,49,0
"15959",1564855,49,0
"15960",1200873,48,0
"15961",1912758,37,14
"15962",1992944,50,0
"15963",1714969,50,0
"15964",1855458,48,4
"15965",1904559,48,4
"15966",1303417,52,0
"15967",1086560,53,0
"15968",1765265,52,0
"15969",1737234,52,0
"15970",1504544,53,0
"15971",1770488,38,16
"15972",1002552,52,2
"15973",2122217,55,0
"15974",1333013,55,0
"15975",1871373,54,2
"15976",1820435,57,0
"15977",1569986,56,0
"15978",1557329,57,0
"15979",2049480,58,0
"15980",1469276,56,0
"15981",1928571,58,0
"15982",1959478,56,0
"15983",1521230,49,10
"15984",1039689,59,0
"15985",1063228,60,0
"15986",2035285,59,0
"15987",1890560,39,24
"15988",1077677,58,5
"15989",1666544,59,2
"15990",1949061,61,0
"15991",2058470,63,0
"15992",1580238,61,0
"15993",1514773,41,23
"15994",1972462,56,9
"15995",1860831,65,0
"15996",2044742,66,1
"15997",1507306,68,0
"15998",1993119,68,1
"15999",1843092,69,0
"16000",1731387,71,0
"16001",1682156,69,0
"16002",1121475,69,0
"16003",1707348,69,0
"16004",2142568,71,0
"16005",1784909,70,0
"16006",1618884,69,5
"16007",2015892,73,0
"16008",1069527,72,0
"16009",1726631,72,0
"16010",1038318,73,2
"16011",1258366,77,0
"16012",1351933,75,0
"16013",1168009,76,0
"16014",2086142,49,30
"16015",1360350,71,8
"16016",1628679,77,3
"16017",1703449,80,0
"16018",1707075,79,2
"16019",1691201,77,4
"16020",1857786,86,0
"16021",2105955,86,0
"16022",1257538,58,33
"16023",1295380,57,32
"16024",1309241,77,13
"16025",2090463,91,0
"16026",1446127,90,0
"16027",1513274,93,0
"16028",1827086,92,0
"16029",1307497,95,0
"16030",2095291,95,0
"16031",2186981,62,36
"16032",1628170,90,7
"16033",1424632,97,0
"16034",1856017,96,0
"16035",1695067,96,0
"16036",1336082,99,0
"16037",1492954,68,34
"16038",1083689,100,1
"16039",1493105,103,0
"16040",1832956,105,2
"16041",1860573,106,0
"16042",1001421,108,0
"16043",1086192,107,0
"16044",1483601,123,1
"16045",1751941,124,0
"16046",1679063,120,0
"16047",1458260,81,48
"16048",2045874,71,64
"16049",2027248,132,3
"16050",1179698,133,0
"16051",1404288,140,1
"16052",1490896,138,0
"16053",1885090,139,0
"16054",1617385,138,0
"16055",1301274,140,0
"16056",2067785,144,0
"16057",1091682,149,0
"16058",1046460,147,0
"16059",1818313,146,0
"16060",2178482,157,0
"16061",2175883,152,0
"16062",1868477,128,30
"16063",1717769,154,6
"16064",1288969,162,0
"16065",1975564,163,0
"16066",1121152,151,18
"16067",1527515,170,0
"16068",2183934,168,0
"16069",1109690,170,0
"16070",1615936,165,0
"16071",1426981,170,0
"16072",1709441,171,4
"16073",1116034,180,0
"16074",2172947,174,0
"16075",1646721,180,0
"16076",1530936,143,39
"16077",1356582,188,0
"16078",1886901,188,0
"16079",1719481,194,0
"16080",2157439,196,0
"16081",1259832,174,36
"16082",1512655,201,0
"16083",1817922,203,0
"16084",1301845,202,0
"16085",1779608,180,36
"16086",1412166,212,0
"16087",1933033,229,0
"16088",1947212,229,0
"16089",1426490,235,1
"16090",1922581,185,69
"16091",1414604,244,10
"16092",2054215,249,1
"16093",1913138,187,81
"16094",1276438,208,68
"16095",1818673,212,58
"16096",1274046,231,45
"16097",2105863,266,0
"16098",1519207,150,140
"16099",1783719,194,92
"16100",1218688,251,36
"16101",1336946,222,68
"16102",1896211,354,0
"16103",1173862,364,0
"16104",1045207,352,35
"16105",1345486,249,172
"16106",1230480,414,11
"16107",1860119,451,0
"16108",1417520,431,0
"16109",1088241,449,0
"16110",1514263,524,9
"16111",2073301,496,26
"16112",1460514,613,0
"16113",2035219,613,0
"16114",1267998,676,0
"16115",1590238,728,0
"16116",1342590,444,423
"16117",1278648,853,0
"16118",1872713,876,0
"16119",1233897,935,0
"16120",1574859,880,0
"16121",1163893,1033,23
"16122",1710549,1784,108
"16123",1148970,1743,393
"16124",1947050,3332,0
"16125",1861980,2580,0
"16126",2144913,3920,132
"16127",1829450,5615,0
"16128",1732385,1,0
"16129",1327873,1,0
"16130",1875101,1,0
"16131",1304979,1,0
"16132",2146212,1,0
"16133",1539760,1,0
"16134",2151167,1,0
"16135",1847063,1,0
"16136",1885118,1,0
"16137",1706294,1,0
"16138",1077203,1,0
"16139",1635231,1,0
"16140",1209411,1,0
"16141",1751028,1,0
"16142",1952286,1,0
"16143",1602041,1,0
"16144",2185445,1,0
"16145",1497681,1,0
"16146",1412375,1,0
"16147",1421934,1,0
"16148",2192875,1,0
"16149",1564860,1,0
"16150",1428574,1,0
"16151",1549396,1,0
"16152",1234739,1,0
"16153",2184289,1,0
"16154",1599120,1,0
"16155",2177343,1,0
"16156",1220131,1,0
"16157",1209030,1,0
"16158",1309231,1,0
"16159",1707292,1,0
"16160",1243641,1,0
"16161",1921001,1,0
"16162",1118727,1,0
"16163",1511525,1,0
"16164",1772690,1,0
"16165",1461572,1,0
"16166",1482415,2,0
"16167",1344658,2,0
"16168",1565216,2,0
"16169",1622447,2,0
"16170",1313877,2,0
"16171",1952369,2,0
"16172",1894876,2,0
"16173",1444189,2,0
"16174",1431358,2,0
"16175",2157577,2,0
"16176",1556538,2,0
"16177",2037887,2,0
"16178",1892651,2,0
"16179",2150768,2,0
"16180",1757468,2,0
"16181",2175685,2,0
"16182",1326111,2,0
"16183",1554602,2,0
"16184",1480979,2,0
"16185",2158020,2,0
"16186",2103168,2,0
"16187",1146117,2,0
"16188",1347707,2,0
"16189",1300901,2,0
"16190",1736017,2,0
"16191",1489043,2,0
"16192",1640588,2,0
"16193",1778281,2,0
"16194",1627574,2,0
"16195",1710426,2,1
"16196",1037293,2,1
"16197",1661205,3,0
"16198",1462054,3,0
"16199",1875291,3,0
"16200",1236439,3,0
"16201",1000173,3,0
"16202",1302274,3,0
"16203",1165960,3,0
"16204",1066332,3,0
"16205",2038374,3,0
"16206",1675909,3,0
"16207",1021784,3,0
"16208",1799163,3,0
"16209",1792195,3,0
"16210",1619396,3,0
"16211",1766317,3,0
"16212",1484966,3,0
"16213",1805456,3,0
"16214",1621965,3,0
"16215",1636402,3,0
"16216",1404883,3,0
"16217",2016525,3,0
"16218",1745461,3,0
"16219",1096398,3,0
"16220",1010658,3,0
"16221",1945555,3,1
"16222",1803892,3,1
"16223",1568898,4,0
"16224",2189652,4,0
"16225",2120163,4,0
"16226",1904243,4,0
"16227",1653301,4,0
"16228",1550132,4,0
"16229",1008361,4,0
"16230",1342109,4,0
"16231",1551090,4,0
"16232",1193098,4,0
"16233",1783772,4,0
"16234",1493413,4,0
"16235",1279587,4,0
"16236",1433334,4,0
"16237",2126360,4,0
"16238",2056646,4,0
"16239",1758628,4,0
"16240",1717889,3,2
"16241",1673944,3,2
"16242",1646194,5,0
"16243",1853909,5,0
"16244",1720922,5,0
"16245",1983780,5,0
"16246",2009566,5,0
"16247",1138170,5,0
"16248",1266061,5,0
"16249",1715464,5,0
"16250",1067012,5,0
"16251",1963585,5,0
"16252",1007806,4,2
"16253",2123665,6,0
"16254",1507635,6,0
"16255",1417730,6,0
"16256",1445721,6,0
"16257",1004889,6,0
"16258",1611424,6,0
"16259",1551886,6,0
"16260",1168276,6,0
"16261",1769396,6,0
"16262",1866611,6,0
"16263",1540563,6,0
"16264",2058646,6,0
"16265",1803902,6,0
"16266",1984893,5,2
"16267",1219254,4,3
"16268",1187283,6,1
"16269",2061750,7,0
"16270",2136970,7,0
"16271",1051770,7,0
"16272",1774903,7,0
"16273",1571963,7,0
"16274",2188712,7,0
"16275",1838170,7,0
"16276",1981968,7,0
"16277",1592706,6,2
"16278",1592528,7,1
"16279",1356213,8,0
"16280",1500648,8,0
"16281",1121309,8,0
"16282",1530217,8,0
"16283",1014093,8,0
"16284",1852977,8,0
"16285",2124743,8,0
"16286",1582350,8,1
"16287",1358665,9,0
"16288",1899955,9,0
"16289",1005096,9,0
"16290",1918830,9,0
"16291",2083007,9,0
"16292",1296024,9,0
"16293",1831548,7,3
"16294",1085322,9,1
"16295",1163561,10,0
"16296",1457172,10,0
"16297",1284815,10,0
"16298",1436604,10,0
"16299",2048787,10,0
"16300",1890604,10,0
"16301",1359309,10,0
"16302",1161717,10,0
"16303",1284280,10,0
"16304",1742522,10,0
"16305",1363670,10,0
"16306",1514337,8,3
"16307",2113936,11,0
"16308",1031590,11,0
"16309",1756356,11,0
"16310",1275330,12,0
"16311",1972400,12,0
"16312",1207804,12,0
"16313",1090513,12,0
"16314",1718729,12,0
"16315",1447617,9,4
"16316",1110622,13,0
"16317",1347883,13,0
"16318",1121396,13,0
"16319",1273880,13,0
"16320",2069635,13,0
"16321",2104365,8,6
"16322",1520020,11,3
"16323",2085536,14,0
"16324",1245342,14,0
"16325",2164311,14,0
"16326",2018802,14,0
"16327",1153857,12,3
"16328",1424605,11,4
"16329",1974017,15,0
"16330",2035967,15,0
"16331",2190568,15,0
"16332",1481962,15,0
"16333",1316698,15,0
"16334",1564841,15,0
"16335",1355348,15,0
"16336",1511009,15,0
"16337",1311275,16,0
"16338",2144002,16,0
"16339",1844489,16,0
"16340",1220272,16,0
"16341",1749906,16,0
"16342",2054754,16,1
"16343",1905538,17,0
"16344",1179363,17,0
"16345",2046912,17,0
"16346",1624589,17,0
"16347",1936066,17,0
"16348",1874970,18,0
"16349",1319589,18,0
"16350",1944210,18,0
"16351",1813698,18,0
"16352",1958520,18,0
"16353",2170780,11,8
"16354",1437102,17,2
"16355",1660926,19,0
"16356",1407028,19,0
"16357",1704246,20,0
"16358",1281214,20,0
"16359",1022992,20,0
"16360",2174029,20,0
"16361",1474360,20,0
"16362",1343727,20,0
"16363",1083594,20,0
"16364",1006011,19,2
"16365",1760904,17,5
"16366",1230184,22,0
"16367",1282165,22,0
"16368",1534878,22,0
"16369",1105346,23,0
"16370",1994276,23,0
"16371",1553809,23,0
"16372",1398646,23,0
"16373",1214393,23,0
"16374",1923194,23,0
"16375",2059241,24,0
"16376",1393877,24,0
"16377",1694316,24,0
"16378",1748963,24,0
"16379",1099350,16,9
"16380",1427557,17,8
"16381",1055259,25,0
"16382",2035670,25,0
"16383",1090321,25,0
"16384",1632896,27,0
"16385",1088743,27,0
"16386",1670417,28,0
"16387",1036530,19,10
"16388",1210964,29,0
"16389",1702946,21,10
"16390",1605301,30,0
"16391",2012310,30,0
"16392",1176918,31,0
"16393",1604943,31,0
"16394",1737198,29,3
"16395",1819481,32,0
"16396",1504873,32,0
"16397",1113912,32,0
"16398",1603255,32,0
"16399",1695173,32,1
"16400",2144589,33,0
"16401",1313982,33,0
"16402",1961899,33,0
"16403",1185069,33,0
"16404",1174770,33,1
"16405",1448342,34,0
"16406",1738245,34,1
"16407",1804791,35,0
"16408",1885703,35,0
"16409",2094259,36,0
"16410",1054418,37,0
"16411",1105990,20,18
"16412",1962340,37,2
"16413",1718765,38,0
"16414",1541616,38,0
"16415",2094266,38,0
"16416",1254958,39,0
"16417",1071600,31,9
"16418",1285885,38,2
"16419",1625449,39,1
"16420",1377531,40,0
"16421",2152231,40,0
"16422",1734910,40,0
"16423",1829349,30,12
"16424",1966335,41,1
"16425",1601906,40,1
"16426",1442050,42,0
"16427",1279884,41,0
"16428",1001391,42,0
"16429",1452028,41,0
"16430",1472588,43,0
"16431",1305109,43,2
"16432",1821806,45,0
"16433",2013254,45,0
"16434",2027811,45,0
"16435",1231185,44,3
"16436",1997100,42,4
"16437",1685373,39,8
"16438",1823292,46,0
"16439",1631695,46,0
"16440",1393037,46,0
"16441",1940426,49,0
"16442",1167382,49,0
"16443",1609093,49,0
"16444",2039967,50,0
"16445",1569176,51,0
"16446",2192073,51,0
"16447",1906003,50,0
"16448",1428657,43,10
"16449",1052017,51,2
"16450",1467154,53,0
"16451",1882385,53,0
"16452",1820912,52,0
"16453",1018010,54,0
"16454",1980452,54,0
"16455",1964680,40,16
"16456",1031278,45,11
"16457",2135282,54,2
"16458",1642692,57,0
"16459",1363584,60,0
"16460",1874613,59,0
"16461",1317355,35,27
"16462",1304998,57,5
"16463",1571191,51,11
"16464",1641849,61,0
"16465",1601422,63,0
"16466",1829051,64,0
"16467",1872113,65,0
"16468",1073948,64,0
"16469",1588809,64,0
"16470",1650410,64,0
"16471",1295378,65,0
"16472",1233684,61,6
"16473",1997131,64,4
"16474",1018306,66,0
"16475",2122522,67,0
"16476",1588673,68,0
"16477",1693375,68,0
"16478",2170354,67,0
"16479",1915667,43,26
"16480",1881682,69,0
"16481",1766888,70,0
"16482",2057204,62,10
"16483",1417231,73,0
"16484",1613629,74,0
"16485",1095164,67,8
"16486",1173455,59,16
"16487",1414140,77,0
"16488",1269872,77,0
"16489",1421109,78,0
"16490",1189039,79,0
"16491",1702709,83,0
"16492",1206973,83,0
"16493",1650348,81,0
"16494",1975840,82,0
"16495",1694544,81,0
"16496",1407902,81,0
"16497",1773727,82,5
"16498",2174988,85,0
"16499",1215962,87,2
"16500",1438899,91,0
"16501",1321084,90,0
"16502",1104375,91,2
"16503",1657702,68,24
"16504",1961690,94,0
"16505",1957025,60,38
"16506",1382392,99,0
"16507",1246339,97,0
"16508",1194212,99,0
"16509",1787639,102,1
"16510",1753017,103,1
"16511",1527872,101,0
"16512",1770314,104,0
"16513",1216508,101,0
"16514",1426876,104,4
"16515",1426058,104,5
"16516",1071521,107,1
"16517",1706163,109,0
"16518",1366829,108,0
"16519",1633268,106,0
"16520",1607435,108,0
"16521",1966302,115,0
"16522",1371578,114,0
"16523",1718329,119,0
"16524",1618815,92,28
"16525",1860696,124,0
"16526",1642170,124,0
"16527",1595456,72,56
"16528",1386390,130,0
"16529",2013939,127,0
"16530",1198845,128,0
"16531",2058209,132,0
"16532",1256491,133,0
"16533",1463381,140,0
"16534",2186561,76,71
"16535",1379778,143,1
"16536",1847540,144,0
"16537",1620763,148,0
"16538",1335279,150,0
"16539",2069893,150,0
"16540",1517345,124,27
"16541",1025953,162,0
"16542",1960701,168,0
"16543",1363829,166,0
"16544",1521064,167,0
"16545",1748166,168,6
"16546",1235254,169,6
"16547",2084632,177,0
"16548",2058489,176,0
"16549",1021153,178,9
"16550",1823132,188,2
"16551",1504570,189,0
"16552",1482850,183,0
"16553",2107480,183,0
"16554",1860467,196,2
"16555",1835071,192,0
"16556",1823061,196,13
"16557",2115401,206,0
"16558",1419736,211,0
"16559",2033578,208,0
"16560",1838531,206,0
"16561",1969398,219,0
"16562",1987274,213,0
"16563",2125860,216,7
"16564",1757626,230,0
"16565",1930435,228,0
"16566",1831803,227,0
"16567",1673872,135,104
"16568",1595718,228,9
"16569",1124897,241,7
"16570",2073721,191,62
"16571",1737828,251,0
"16572",1115178,256,0
"16573",1821504,257,0
"16574",2001228,268,1
"16575",1055691,261,0
"16576",1022875,288,0
"16577",1895337,180,128
"16578",1498783,296,0
"16579",1987467,300,0
"16580",1381854,319,4
"16581",2044019,313,4
"16582",1487438,316,1
"16583",1910333,323,0
"16584",1031308,314,23
"16585",2032608,331,0
"16586",1080112,356,0
"16587",2161761,376,5
"16588",1192362,372,3
"16589",1796470,391,0
"16590",1249022,252,184
"16591",1745816,428,5
"16592",1629203,434,0
"16593",1610879,320,177
"16594",2109935,414,97
"16595",1763978,488,16
"16596",1946697,453,44
"16597",2023890,506,0
"16598",1910278,620,22
"16599",1873178,623,0
"16600",1481599,672,2
"16601",1437605,519,354
"16602",1687860,849,0
"16603",1824367,672,275
"16604",1936870,979,0
"16605",1097486,978,254
"16606",1101307,1328,0
"16607",1767379,1408,0
"16608",1390048,1297,0
"16609",1043410,1581,112
"16610",1655623,1743,0
"16611",1141289,1,0
"16612",2002092,1,0
"16613",1918394,1,0
"16614",1307448,1,0
"16615",1877098,1,0
"16616",1830103,1,0
"16617",1449897,1,0
"16618",1556143,1,0
"16619",1818381,1,0
"16620",1399640,1,0
"16621",1448245,1,0
"16622",1241081,1,0
"16623",1751235,1,0
"16624",1410379,1,0
"16625",1293035,1,0
"16626",1740246,1,0
"16627",1136809,1,0
"16628",2102059,1,0
"16629",1410610,1,0
"16630",1551812,1,0
"16631",1813551,1,0
"16632",1601917,1,0
"16633",2165193,1,0
"16634",1462439,1,0
"16635",1103453,1,0
"16636",1202912,1,0
"16637",1093652,1,0
"16638",1663745,1,0
"16639",1001639,1,0
"16640",1848222,1,0
"16641",2007457,1,0
"16642",1289717,1,0
"16643",2097275,1,0
"16644",1925603,1,0
"16645",1046373,1,0
"16646",1644005,1,0
"16647",1563984,1,0
"16648",1802710,1,0
"16649",1181136,1,0
"16650",1238637,1,0
"16651",2020324,1,0
"16652",1301429,1,0
"16653",1846828,1,0
"16654",1367922,1,0
"16655",1452086,1,0
"16656",1391367,1,0
"16657",1291469,1,0
